cuddy,a small room, cabin, or cupboard.,,,,,,No,"a small room, cabin, or cupboard.",,,,,,"a small room, cabin, or cupboard."
cuffs,the end part of a sleeve, where the material of the sleeve is turned back or a separate band is sewn on.,,,,,,,No,"the end part of a sleeve, where the material of the sleeve is turned back or a separate band is sewn on.",,,,,,"the end part of a sleeve, where the material of the sleeve is turned back or a separate band is sewn on."
culls,select from a large quantity; obtain from a variety of sources.,,,,,,,,No,select from a large quantity; obtain from a variety of sources.,,,,,,select from a large quantity; obtain from a variety of sources.
culpa,(Law) a defendant's admission of guilt in a criminal case.,,,,,,,,No,(Law) a defendant's admission of guilt in a criminal case.,,,,,,(Law) a defendant's admission of guilt in a criminal case.
cults,a system of religious veneration and devotion directed toward a particular figure or object.,,,,,,,,No,a system of religious veneration and devotion directed toward a particular figure or object.,,,,,,a system of religious veneration and devotion directed toward a particular figure or object.
cumin,a pungent spice consisting of the dried, aromatic seeds of a plant of the parsley family, used especially in Indian cooking.,,,,,,No,"a pungent spice consisting of the dried, aromatic seeds of a plant of the parsley family, used especially in Indian cooking.",,,,,,"a pungent spice consisting of the dried, aromatic seeds of a plant of the parsley family, used especially in Indian cooking."
cupid,the god of love, son of Venus; represented as a winged, blindfolded boy with a bow and arrow.,,,,,,No,"the god of love, son of Venus; represented as a winged, blindfolded boy with a bow and arrow.",,,,,,"the god of love, son of Venus; represented as a winged, blindfolded boy with a bow and arrow."
cuppa,(British) a cup of tea.,,,,,,,,No,(British) a cup of tea.,,,,,,(British) a cup of tea.
curbs,a stone or concrete edging to a street or path.,,,,,,,,No,a stone or concrete edging to a street or path.,,,,,,a stone or concrete edging to a street or path.
curds,a soft, white substance formed when milk coagulates, used as the basis for cheese.,,,,,,No,"a soft, white substance formed when milk coagulates, used as the basis for cheese.",,,,,,"a soft, white substance formed when milk coagulates, used as the basis for cheese."
cured,(of meat, fish, tobacco, or an animal skin) preserved by curing.,,,,,No,"(of meat, fish, tobacco, or an animal skin) preserved by curing.",,,,,,"(of meat, fish, tobacco, or an animal skin) preserved by curing."
cures,relieve (a person or animal) of the symptoms of a disease or condition.,,,,,,,,No,relieve (a person or animal) of the symptoms of a disease or condition.,,,,,,relieve (a person or animal) of the symptoms of a disease or condition.
curia,(in ancient Rome) a political division of the people, or of the nobles, and later of the city.,,,,,,No,"(in ancient Rome) a political division of the people, or of the nobles, and later of the city.",,,,,,"(in ancient Rome) a political division of the people, or of the nobles, and later of the city."
curio,a rare, unusual, or intriguing object.,,,,,,No,"a rare, unusual, or intriguing object.",,,,,,"a rare, unusual, or intriguing object."
curls,a lock of hair hanging in a spiral or ringlet.,,,,,,,,No,a lock of hair hanging in a spiral or ringlet.,,,,,,a lock of hair hanging in a spiral or ringlet.
curly,(especially of hair) forming curves or ringlets.,,,,,,,,No,(especially of hair) forming curves or ringlets.,,,,,,(especially of hair) forming curves or ringlets.
curry,a dish of meat, vegetables, etc., cooked in an Indian-style sauce of strong spices and typically served with rice.,,,,,No,"a dish of meat, vegetables, etc., cooked in an Indian-style sauce of strong spices and typically served with rice.",,,,,,"a dish of meat, vegetables, etc., cooked in an Indian-style sauce of strong spices and typically served with rice."
curse,a solemn utterance intended to invoke a supernatural power to inflict harm or punishment on someone or something.,,,,,,,,No,a solemn utterance intended to invoke a supernatural power to inflict harm or punishment on someone or something.,,,,,,a solemn utterance intended to invoke a supernatural power to inflict harm or punishment on someone or something.
curve,a continuously bending line that gradually changes direction.,,,,,,,,No,a continuously bending line that gradually changes direction.,,,,,,a continuously bending line that gradually changes direction.
curvy,(of a person or part of their body) having curves; curvaceous.,,,,,,,,No,(of a person or part of their body) having curves; curvaceous.,,,,,,(of a person or part of their body) having curves; curvaceous.
cushy,(British) comfortable and easy.,,,,,,,,No,(British) comfortable and easy.,,,,,,(British) comfortable and easy.
cusps,a pointed end where two curves meet, in particular.,,,,,,,No,"a pointed end where two curves meet, in particular.",,,,,,"a pointed end where two curves meet, in particular."
cuter,attractive in a pretty or endearing way.,,,,,,,,No,attractive in a pretty or endearing way.,,,,,,attractive in a pretty or endearing way.
cutie,(informal) an attractive person.,,,,,,,,No,(informal) an attractive person.,,,,,,(informal) an attractive person.
cutis,the skin.,,,,,,,,No,the skin.,,,,,,the skin.
cutup,a person who is amusing or entertaining.,,,,,,,,No,a person who is amusing or entertaining.,,,,,,a person who is amusing or entertaining.
cycad,a tropical or subtropical plant of a large group that includes the palms, cycads, and ginkgo, typically having a stout trunk and a crown of large, hard, shiny evergreen leaves.,,,No,"a tropical or subtropical plant of a large group that includes the palms, cycads, and ginkgo, typically having a stout trunk and a crown of large, hard, shiny evergreen leaves.",,,,,,"a tropical or subtropical plant of a large group that includes the palms, cycads, and ginkgo, typically having a stout trunk and a crown of large, hard, shiny evergreen leaves."
cycle,a series of events that are regularly repeated in the same order.,,,,,,,,No,a series of events that are regularly repeated in the same order.,,,,,,a series of events that are regularly repeated in the same order.
cyclo,a prefix denoting a ring or cyclic structure.,,,,,,,,No,a prefix denoting a ring or cyclic structure.,,,,,,a prefix denoting a ring or cyclic structure.
cynic,a person who believes that people are motivated purely by self-interest rather than acting for honorable or unselfish reasons.,,,,,,,,No,a person who believes that people are motivated purely by self-interest rather than acting for honorable or unselfish reasons.,,,,,,a person who believes that people are motivated purely by self-interest rather than acting for honorable or unselfish reasons.
cysts,a membranous sac or cavity of abnormal character containing fluid.,,,,,,,,No,a membranous sac or cavity of abnormal character containing fluid.,,,,,,a membranous sac or cavity of abnormal character containing fluid.
czars,(in Russia) an emperor.,,,,,,,,No,(in Russia) an emperor.,,,,,,(in Russia) an emperor.
dacha,a country house or cottage in Russia, typically used as a vacation or second home.,,,,,,,No,"a country house or cottage in Russia, typically used as a vacation or second home.",,,,,,"a country house or cottage in Russia, typically used as a vacation or second home."
daddy,a child's word for father.,,,,,,,,No,a child's word for father.,,,,,,a child's word for father.
dados,part of a pedestal between the base and the cornice.,,,,,,,,No,part of a pedestal between the base and the cornice.,,,,,,part of a pedestal between the base and the cornice.
daffy,(informal) silly; eccentric.,,,,,,,,No,(informal) silly; eccentric.,,,,,,(informal) silly; eccentric.
daily,done, produced, or occurring every day or every weekday.,,,,,,No,"done, produced, or occurring every day or every weekday.",,,,,,"done, produced, or occurring every day or every weekday."
dairy,a building, room, or establishment for the storage, processing, and distribution of milk and milk products.,,,,No,"a building, room, or establishment for the storage, processing, and distribution of milk and milk products.",,,,,,"a building, room, or establishment for the storage, processing, and distribution of milk and milk products."
daisy,a small grassland plant that has flowers with a yellow disk and white rays. It has given rise to many ornamental garden varieties.,,,,,,,,No,a small grassland plant that has flowers with a yellow disk and white rays. It has given rise to many ornamental garden varieties.,,,,,,a small grassland plant that has flowers with a yellow disk and white rays. It has given rise to many ornamental garden varieties.
dales,a valley, especially a broad one.,,,,,,,No,"a valley, especially a broad one.",,,,,,"a valley, especially a broad one."
dames,a woman.,,,,,,,,No,a woman.,,,,,,a woman.
damns,expressing anger or frustration.,,,,,,,,No,expressing anger or frustration.,,,,,,expressing anger or frustration.
damps,(of a fire or light) reduce in intensity or brightness; smother.,,,,,,,,No,(of a fire or light) reduce in intensity or brightness; smother.,,,,,,(of a fire or light) reduce in intensity or brightness; smother.
dance,move rhythmically to music, typically following a set sequence of steps.,,,,,,,No,"move rhythmically to music, typically following a set sequence of steps.",,,,,,"move rhythmically to music, typically following a set sequence of steps."
dandy,a man unduly devoted to style, neatness, and fashion in dress and appearance.,,,,,,No,"a man unduly devoted to style, neatness, and fashion in dress and appearance.",,,,,,"a man unduly devoted to style, neatness, and fashion in dress and appearance."
dared,have the courage to do something.,,,,,,,,No,have the courage to do something.,,,,,,have the courage to do something.
dares,difficulty or reluctance in doing something despite the possibility of danger or consequences.,,,,,,,,No,difficulty or reluctance in doing something despite the possibility of danger or consequences.,,,,,,difficulty or reluctance in doing something despite the possibility of danger or consequences.
darks,(of a color or object) not reflecting much light; approaching black in shade.,,,,,,,,No,(of a color or object) not reflecting much light; approaching black in shade.,,,,,,(of a color or object) not reflecting much light; approaching black in shade.
darns,repair (a hole in knitted material) by interweaving yarn with a needle.,,,,,,,,No,repair (a hole in knitted material) by interweaving yarn with a needle.,,,,,,repair (a hole in knitted material) by interweaving yarn with a needle.
dart,sudden quick movement.,,,,,,,,No,sudden quick movement.,,,,,,sudden quick movement.
dash,run or travel somewhere in a great hurry.,,,,,,,,No,run or travel somewhere in a great hurry.,,,,,,run or travel somewhere in a great hurry.
data,facts and statistics collected together for reference or analysis.,,,,,,,,No,facts and statistics collected together for reference or analysis.,,,,,,facts and statistics collected together for reference or analysis.
dated,mark with a date.,,,,,,,,No,mark with a date.,,,,,,mark with a date.
dater,a person who makes or receives a social or romantic appointment with someone.,,,,,,,,No,a person who makes or receives a social or romantic appointment with someone.,,,,,,a person who makes or receives a social or romantic appointment with someone.
dates,the day of the month or year as specified by a number.,,,,,,,,No,the day of the month or year as specified by a number.,,,,,,the day of the month or year as specified by a number.
datum,a single piece of information, as a fact, statistic, or code; an item of data.,,,,,No,"a single piece of information, as a fact, statistic, or code; an item of data.",,,,,,"a single piece of information, as a fact, statistic, or code; an item of data."
daubs,coat or smear (a surface) with a thick or sticky substance in a carelessly rough or liberal way.,,,,,,,,No,coat or smear (a surface) with a thick or sticky substance in a carelessly rough or liberal way.,,,,,,coat or smear (a surface) with a thick or sticky substance in a carelessly rough or liberal way.
daunt,make (someone) feel intimidated or apprehensive.,,,,,,,,No,make (someone) feel intimidated or apprehensive.,,,,,,make (someone) feel intimidated or apprehensive.
davit,a short, straight, horizontal timber or metal shaft projecting from the deck or side of a vessel, used in supporting and raising boats, anchors, etc.,,,No,"a short, straight, horizontal timber or metal shaft projecting from the deck or side of a vessel, used in supporting and raising boats, anchors, etc.",,,,,,"a short, straight, horizontal timber or metal shaft projecting from the deck or side of a vessel, used in supporting and raising boats, anchors, etc."
dawns,(of a day) begin.,,,,,,,,No,(of a day) begin.,,,,,,(of a day) begin.
dazed,make (someone) unable to think or react properly; stupefy; bewilder.,,,,,,,,No,make (someone) unable to think or react properly; stupefy; bewilder.,,,,,,make (someone) unable to think or react properly; stupefy; bewilder.
deals,distribute (cards) in an orderly rotation to the players for a game or round of a game.,,,,,,,,No,distribute (cards) in an orderly rotation to the players for a game or round of a game.,,,,,,distribute (cards) in an orderly rotation to the players for a game or round of a game.
dealt,past and past participle of deal.,,,,,,,,No,past and past participle of deal.,,,,,,past and past participle of deal.
deans,the head of the chapter of a cathedral or collegiate church.,,,,,,,,No,the head of the chapter of a cathedral or collegiate church.,,,,,,the head of the chapter of a cathedral or collegiate church.
dears,a person who is loved or cherished.,,,,,,,,No,a person who is loved or cherished.,,,,,,a person who is loved or cherished.
deary,used as an affectionate or friendly form of address.,,,,,,,,No,used as an affectionate or friendly form of address.,,,,,,used as an affectionate or friendly form of address.
death,the action or fact of dying or being killed; the end of the life of a person or organism.,,,,,,,,No,the action or fact of dying or being killed; the end of the life of a person or organism.,,,,,,the action or fact of dying or being killed; the end of the life of a person or organism.
debit,an entry recording an amount owed, listed on the left-hand side or column of an account.,,,,,,,No,"an entry recording an amount owed, listed on the left-hand side or column of an account.",,,,,,"an entry recording an amount owed, listed on the left-hand side or column of an account."
debts,something that is owed or due.,,,,,,,,No,something that is owed or due.,,,,,,something that is owed or due.
debug,identify and remove errors from (computer hardware or software).,,,,,,,,No,identify and remove errors from (computer hardware or software).,,,,,,identify and remove errors from (computer hardware or software).
debut,a person's first appearance or performance in a particular capacity or role.,,,,,,,,No,a person's first appearance or performance in a particular capacity or role.,,,,,,a person's first appearance or performance in a particular capacity or role.
decaf,decaffeinated coffee.,,,,,,,,No,decaffeinated coffee.,,,,,,decaffeinated coffee.
decay,(of organic matter) rot or decompose through the action of bacteria and fungi.,,,,,,,,No,(of organic matter) rot or decompose through the action of bacteria and fungi.,,,,,,(of organic matter) rot or decompose through the action of bacteria and fungi.
decks,a structure of planks or plates, approximately horizontal, extending across a ship or boat at any of various levels, especially one of those at the highest level and open to the weather.,,,,,No,"a structure of planks or plates, approximately horizontal, extending across a ship or boat at any of various levels, especially one of those at the highest level and open to the weather.",,,,,,"a structure of planks or plates, approximately horizontal, extending across a ship or boat at any of various levels, especially one of those at the highest level and open to the weather."
decor,the furnishing and decoration of a room.,,,,,,,,No,the furnishing and decoration of a room.,,,,,,the furnishing and decoration of a room.
decoy,a bird or mammal, or an imitation of one, used by hunters to attract other birds or mammals.,,,,,,No,"a bird or mammal, or an imitation of one, used by hunters to attract other birds or mammals.",,,,,,"a bird or mammal, or an imitation of one, used by hunters to attract other birds or mammals."
deeds,an action that is performed intentionally or consciously.,,,,,,,,No,an action that is performed intentionally or consciously.,,,,,,an action that is performed intentionally or consciously.
deems,regard or consider in a specified way.,,,,,,,,No,regard or consider in a specified way.,,,,,,regard or consider in a specified way.
deeps,(of a sound or voice) low in pitch and full in tone; not shrill.,,,,,,,,No,(of a sound or voice) low in pitch and full in tone; not shrill.,,,,,,(of a sound or voice) low in pitch and full in tone; not shrill.
deers,a hoofed grazing or browsing animal, with branched bony antlers that are shed annually and typically borne only by the male.,,,,,,,No,"a hoofed grazing or browsing animal, with branched bony antlers that are shed annually and typically borne only by the male.",,,,,,"a hoofed grazing or browsing animal, with branched bony antlers that are shed annually and typically borne only by the male."
defer,put off (an action or event) to a later time; postpone.,,,,,,,,No,put off (an action or event) to a later time; postpone.,,,,,,put off (an action or event) to a later time; postpone.
defog,remove condensation from (the inside of a car window or mirror) in order to improve visibility.,,,,,,,,No,remove condensation from (the inside of a car window or mirror) in order to improve visibility.,,,,,,remove condensation from (the inside of a car window or mirror) in order to improve visibility.
deify,worship or regard as a god.,,,,,,,,No,worship or regard as a god.,,,,,,worship or regard as a god.
deign,do something that one considers to be beneath one's dignity.,,,,,,,,No,do something that one considers to be beneath one's dignity.,,,,,,do something that one considers to be beneath one's dignity.
delay,make (someone or something) late or slow.,,,,,,,,No,make (someone or something) late or slow.,,,,,,make (someone or something) late or slow.
deled,delete.,,,,,,,,No,delete.,,,,,,delete.
deles,delete.,,,,,,,,No,delete.,,,,,,delete.
delta,the fourth letter of the Greek alphabet ( Δ, δ ), transliterated as ‘d.’.,,,,,,No,"the fourth letter of the Greek alphabet ( Δ, δ ), transliterated as ‘d.’.",,,,,,"the fourth letter of the Greek alphabet ( Δ, δ ), transliterated as ‘d.’."
delve,research or make painstaking inquiries into something.,,,,,,,,No,research or make painstaking inquiries into something.,,,,,,research or make painstaking inquiries into something.
demes,a district, especially in ancient Greece or modern Greece.,,,,,,,No,"a district, especially in ancient Greece or modern Greece.",,,,,,"a district, especially in ancient Greece or modern Greece."
demit,resign from (a job or office).,,,,,,,,No,resign from (a job or office).,,,,,,resign from (a job or office).
demo,a demonstration of a product or technique.,,,,,,,,No,a demonstration of a product or technique.,,,,,,a demonstration of a product or technique.
demy,a size of paper, 15 × 20 inches (approximately 38 × 51 centimeters).,,,,,,,No,"a size of paper, 15 × 20 inches (approximately 38 × 51 centimeters).",,,,,,"a size of paper, 15 × 20 inches (approximately 38 × 51 centimeters)."
denim,a sturdy cotton twill fabric, typically blue, used for jeans, overalls, and other clothing.,,,,No,"a sturdy cotton twill fabric, typically blue, used for jeans, overalls, and other clothing.",,,,,,"a sturdy cotton twill fabric, typically blue, used for jeans, overalls, and other clothing."
dense,closely compacted in substance.,,,,,,,,No,closely compacted in substance.,,,,,,closely compacted in substance.
dents,a slight hollow in a hard, even surface made by a blow or by the exertion of pressure.,,,,,,,No,"a slight hollow in a hard, even surface made by a blow or by the exertion of pressure.",,,,,,"a slight hollow in a hard, even surface made by a blow or by the exertion of pressure."
depot,a place where buses, trains, or other vehicles are housed and maintained and from which they are dispatched for service.,,,,,,No,"a place where buses, trains, or other vehicles are housed and maintained and from which they are dispatched for service.",,,,,,"a place where buses, trains, or other vehicles are housed and maintained and from which they are dispatched for service."
depth,the distance from the top or surface of something to its bottom.,,,,,,,,No,the distance from the top or surface of something to its bottom.,,,,,,the distance from the top or surface of something to its bottom.
derby,a hat that is rounded and hard and worn by men in the US in the past.,,,,,,,,No,a hat that is rounded and hard and worn by men in the US in the past.,,,,,,a hat that is rounded and hard and worn by men in the US in the past.
derma,the skin.,,,,,,,,No,the skin.,,,,,,the skin.
derms,the skin.,,,,,,,,No,the skin.,,,,,,the skin.
derry,(Northern Irish) a town or city.,,,,,,,,No,(Northern Irish) a town or city.,,,,,,(Northern Irish) a town or city.
derog,derogatory.,,,,,,,,No,derogatory.,,,,,,derogatory.
derry,the skin.,,,,,,,,No,the skin.,,,,,,the skin.
dervs,derivative.,,,,,,,,No,derivative.,,,,,,derivative.
deter,discourage (someone) from doing something by instilling doubt or fear of the consequences.,,,,,,,,No,discourage (someone) from doing something by instilling doubt or fear of the consequences.,,,,,,discourage (someone) from doing something by instilling doubt or fear of the consequences.
detox,a process or period of time in which one abstains from or rids the body of toxic or unhealthy substances; detoxification.,,,,,,,,No,a process or period of time in which one abstains from or rids the body of toxic or unhealthy substances; detoxification.,,,,,,a process or period of time in which one abstains from or rids the body of toxic or unhealthy substances; detoxification.
deuce,two in cards or dice.,,,,,,,,No,two in cards or dice.,,,,,,two in cards or dice.
devil,(in Christian and Jewish belief) the chief evil spirit; Satan.,,,,,,,,No,(in Christian and Jewish belief) the chief evil spirit; Satan.,,,,,,(in Christian and Jewish belief) the chief evil spirit; Satan.
devon,a breed of large red or dun beef cattle.,,,,,,,,No,a breed of large red or dun beef cattle.,,,,,,a breed of large red or dun beef cattle.
dewar,a vacuum flask or other container used to store liquid nitrogen or other cryogenic liquids.,,,,,,,,No,a vacuum flask or other container used to store liquid nitrogen or other cryogenic liquids.,,,,,,a vacuum flask or other container used to store liquid nitrogen or other cryogenic liquids.
dewan,(in Muslim countries) a council or administrative assembly.,,,,,,,,No,(in Muslim countries) a council or administrative assembly.,,,,,,(in Muslim countries) a council or administrative assembly.
dewed,be moistened with dew.,,,,,,,,No,be moistened with dew.,,,,,,be moistened with dew.
dexes,dexterity.,,,,,,,,No,dexterity.,,,,,,dexterity.
dhole,a fierce wild dog of India.,,,,,,,,No,a fierce wild dog of India.,,,,,,a fierce wild dog of India.
dhows,a lateen-rigged ship with one or two masts, used in the Indian Ocean.,,,,,,,No,"a lateen-rigged ship with one or two masts, used in the Indian Ocean.",,,,,,"a lateen-rigged ship with one or two masts, used in the Indian Ocean."
diary,a book in which one keeps a daily record of events and experiences.,,,,,,,,No,a book in which one keeps a daily record of events and experiences.,,,,,,a book in which one keeps a daily record of events and experiences.
diced,cut (food or other matter) into small cubes.,,,,,,,,No,cut (food or other matter) into small cubes.,,,,,,cut (food or other matter) into small cubes.
dicer,a machine or device for cutting food into small cubes.,,,,,,,,No,a machine or device for cutting food into small cubes.,,,,,,a machine or device for cutting food into small cubes.
dices,the plural of die.,,,,,,,,No,the plural of die.,,,,,,the plural of die.
dicky,(informal) not functioning properly or temporarily out of order.,,,,,,,,No,(informal) not functioning properly or temporarily out of order.,,,,,,(informal) not functioning properly or temporarily out of order.
dicta,an authoritative pronouncement.,,,,,,,,No,an authoritative pronouncement.,,,,,,an authoritative pronouncement.
dicts,a pronouncement.,,,,,,,,No,a pronouncement.,,,,,,a pronouncement.
dicty,patterned or divided into network.,,,,,,,,No,patterned or divided into network.,,,,,,patterned or divided into network.
didos,a mischievous or foolish prank.,,,,,,,,No,a mischievous or foolish prank.,,,,,,a mischievous or foolish prank.
didst,(archaic) second person singular past tense of do.,,,,,,,,No,(archaic) second person singular past tense of do.,,,,,,(archaic) second person singular past tense of do.
diene,a compound containing two double bonds.,,,,,,,,No,a compound containing two double bonds.,,,,,,a compound containing two double bonds.
diest,an enthusiast of what is considered by many to be an art or science, especially a follower of a particular activity or medium.,,,,,,,No,"an enthusiast of what is considered by many to be an art or science, especially a follower of a particular activity or medium.",,,,,,"an enthusiast of what is considered by many to be an art or science, especially a follower of a particular activity or medium."
diets,the kinds of food that a person, animal, or community habitually eats.,,,,,,No,"the kinds of food that a person, animal, or community habitually eats.",,,,,,"the kinds of food that a person, animal, or community habitually eats."
diety,a god or goddess.,,,,,,,,No,a god or goddess.,,,,,,a god or goddess.
dikes,a long wall or embankment built to prevent flooding from the sea.,,,,,,,,No,a long wall or embankment built to prevent flooding from the sea.,,,,,,a long wall or embankment built to prevent flooding from the sea.
dildo,a sex toy.,,,,,,,,No,a sex toy.,,,,,,a sex toy.
dills,a plant with aromatic seeds that are used for pickling and flavoring, native to western Asia and southern Russia.,,,,,,,No,"a plant with aromatic seeds that are used for pickling and flavoring, native to western Asia and southern Russia.",,,,,,"a plant with aromatic seeds that are used for pickling and flavoring, native to western Asia and southern Russia."
dilly,something or someone regarded as remarkable, unusual, or interesting.,,,,,,No,"something or someone regarded as remarkable, unusual, or interesting.",,,,,,"something or someone regarded as remarkable, unusual, or interesting."
dimer,a molecule or molecular complex consisting of two identical molecules linked together.,,,,,,,,No,a molecule or molecular complex consisting of two identical molecules linked together.,,,,,,a molecule or molecular complex consisting of two identical molecules linked together.
dimes,a ten-cent coin.,,,,,,,,No,a ten-cent coin.,,,,,,a ten-cent coin.
dimly,in a way that is not clearly or faintly.,,,,,,,,No,in a way that is not clearly or faintly.,,,,,,in a way that is not clearly or faintly.
dimps,a small, sunken area of the skin or surface.,,,,,,,No,"a small, sunken area of the skin or surface.",,,,,,"a small, sunken area of the skin or surface."
dinar,the basic monetary unit of several countries in the Balkans and the Middle East, equal to 100 paras or piastres.,,,,,,,No,"the basic monetary unit of several countries in the Balkans and the Middle East, equal to 100 paras or piastres.",,,,,,"the basic monetary unit of several countries in the Balkans and the Middle East, equal to 100 paras or piastres."
dined,have dinner.,,,,,,,,No,have dinner.,,,,,,have dinner.
diner,a small roadside restaurant with a long counter and booths, originally resembling a dining car on a train.,,,,,,,No,"a small roadside restaurant with a long counter and booths, originally resembling a dining car on a train.",,,,,,"a small roadside restaurant with a long counter and booths, originally resembling a dining car on a train."
dines,have dinner.,,,,,,,,No,have dinner.,,,,,,have dinner.
dinge,a dark or dull color.,,,,,,,,No,a dark or dull color.,,,,,,a dark or dull color.
dingo,a wild dog of Australia, having a sandy-colored coat.,,,,,,,No,"a wild dog of Australia, having a sandy-colored coat.",,,,,,"a wild dog of Australia, having a sandy-colored coat."
dings,an act of making a ringing sound.,,,,,,,,No,an act of making a ringing sound.,,,,,,an act of making a ringing sound.
dinks,a light blow or stroke with the hand or a small object.,,,,,,,,No,a light blow or stroke with the hand or a small object.,,,,,,a light blow or stroke with the hand or a small object.
dinky,(informal) small, unimportant, or of little value.,,,,,,No,"(informal) small, unimportant, or of little value.",,,,,,"(informal) small, unimportant, or of little value."
dinos,(informal) dinosaur.,,,,,,,,No,(informal) dinosaur.,,,,,,(informal) dinosaur.
dints,an indentation in a surface.,,,,,,,,No,an indentation in a surface.,,,,,,an indentation in a surface.
diode,a semiconductor device with two terminals, typically allowing the flow of current in one direction only.,,,,,,,No,"a semiconductor device with two terminals, typically allowing the flow of current in one direction only.",,,,,,"a semiconductor device with two terminals, typically allowing the flow of current in one direction only."
diols,a compound containing two hydroxyl groups.,,,,,,,,No,a compound containing two hydroxyl groups.,,,,,,a compound containing two hydroxyl groups.
dippy,silly or eccentric.,,,,,,,,No,silly or eccentric.,,,,,,silly or eccentric.
direr,(of a situation or event) extremely serious or urgent.,,,,,,,,No,(of a situation or event) extremely serious or urgent.,,,,,,(of a situation or event) extremely serious or urgent.
dirge,a lament for the dead, especially one forming part of a funeral rite.,,,,,,,No,"a lament for the dead, especially one forming part of a funeral rite.",,,,,,"a lament for the dead, especially one forming part of a funeral rite."
dirks,a short dagger of a kind formerly carried by Scottish Highlanders.,,,,,,,,No,a short dagger of a kind formerly carried by Scottish Highlanders.,,,,,,a short dagger of a kind formerly carried by Scottish Highlanders.
dirts,soil, earth.,,,,,,,No,"soil, earth.",,,,,,"soil, earth."
dirty,(of a place or thing) unpleasantly or harmfully unclean or impure.,,,,,,,,No,(of a place or thing) unpleasantly or harmfully unclean or impure.,,,,,,(of a place or thing) unpleasantly or harmfully unclean or impure.
ditch,a narrow channel dug in the ground, typically used for drainage alongside a road or the edge of a field.,,,,,,,No,"a narrow channel dug in the ground, typically used for drainage alongside a road or the edge of a field.",,,,,,"a narrow channel dug in the ground, typically used for drainage alongside a road or the edge of a field."
dites,(archaic) command or order.,,,,,,,,No,(archaic) command or order.,,,,,,(archaic) command or order.
ditto,(informal) used to indicate that something already said is applicable a second time.,,,,,,,,No,(informal) used to indicate that something already said is applicable a second time.,,,,,,(informal) used to indicate that something already said is applicable a second time.
divan,a long, low sofa without a back or arms, typically placed against a wall.,,,,,,No,"a long, low sofa without a back or arms, typically placed against a wall.",,,,,,"a long, low sofa without a back or arms, typically placed against a wall."
divas,a famous female opera singer.,,,,,,,,No,a famous female opera singer.,,,,,,a famous female opera singer.
dives,(of a place) extremely poor, squalid conditions.,,,,,,,No,"(of a place) extremely poor, squalid conditions.",,,,,,"(of a place) extremely poor, squalid conditions."
divis,(in Scottish law) a claim or demand made.,,,,,,,,No,(in Scottish law) a claim or demand made.,,,,,,(in Scottish law) a claim or demand made.
dixie,a large metal pot, typically with a lid, for cooking over an open fire.,,,,,,No,"a large metal pot, typically with a lid, for cooking over an open fire.",,,,,,"a large metal pot, typically with a lid, for cooking over an open fire."
dizen,attire (someone) elaborately; adorn or dress up.,,,,,,,,No,attire (someone) elaborately; adorn or dress up.,,,,,,attire (someone) elaborately; adorn or dress up.
dizzy,having or involving a sensation of spinning around and losing one's balance.,,,,,,,,No,having or involving a sensation of spinning around and losing one's balance.,,,,,,having or involving a sensation of spinning around and losing one's balance.
djinn,(in Arabian and Muslim mythology) an intelligent spirit of lower rank than the angels, able to appear in human and animal forms and to possess humans.,,,,,,,No,"(in Arabian and Muslim mythology) an intelligent spirit of lower rank than the angels, able to appear in human and animal forms and to possess humans.",,,,,,"(in Arabian and Muslim mythology) an intelligent spirit of lower rank than the angels, able to appear in human and animal forms and to possess humans."
doats,a female goat.,,,,,,,,No,a female goat.,,,,,,a female goat.
dobby,(in the Harry Potter series of novels by J.K. Rowling) a house-elf enslaved to the Malfoy family.,,,,,,,,No,(in the Harry Potter series of novels by J.K. Rowling) a house-elf enslaved to the Malfoy family.,,,,,,(in the Harry Potter series of novels by J.K. Rowling) a house-elf enslaved to the Malfoy family.
dobie,a rough-surfaced block of rock used in building.,,,,,,,,No,a rough-surfaced block of rock used in building.,,,,,,a rough-surfaced block of rock used in building.
docks,a structure extending alongshore or out from the shore into a body of water, to which boats may be moored.,,,,,,,No,"a structure extending alongshore or out from the shore into a body of water, to which boats may be moored.",,,,,,"a structure extending alongshore or out from the shore into a body of water, to which boats may be moored."
dodge,evade or elude (a person or thing).,,,,,,,,No,evade or elude (a person or thing).,,,,,,evade or elude (a person or thing).
dodos,an extinct flightless bird that was native to the island of Mauritius.,,,,,,,,No,an extinct flightless bird that was native to the island of Mauritius.,,,,,,an extinct flightless bird that was native to the island of Mauritius.
doers,a person who acts rather than merely talking or thinking.,,,,,,,,No,a person who acts rather than merely talking or thinking.,,,,,,a person who acts rather than merely talking or thinking.
doest,(archaic) second person singular present of do.,,,,,,,,No,(archaic) second person singular present of do.,,,,,,(archaic) second person singular present of do.
doeth,(archaic) third person singular present of do.,,,,,,,,No,(archaic) third person singular present of do.,,,,,,(archaic) third person singular present of do.
doffs,take off or raise (one's hat) as a greeting or token of respect.,,,,,,,,No,take off or raise (one's hat) as a greeting or token of respect.,,,,,,take off or raise (one's hat) as a greeting or token of respect.
doges,(in the republics of Venice and Genoa) the chief magistrate or leader.,,,,,,,,No,(in the republics of Venice and Genoa) the chief magistrate or leader.,,,,,,(in the republics of Venice and Genoa) the chief magistrate or leader.
